1157,43,43,43,20,20,0.816063,0.106993,0.835390814,0.096279679,0.853784514,0.085580379,0.853784514,0.085580379,0.822178214,0.124881079
1158,43,43,43,20,20,0.812229,0.109645,0.8320158,0.098664653,0.8507929,0.087700153,0.8507929,0.087700153,0.81957,0.126735653
1159,43,43,43,20,20,0.808342,0.112345,0.828598494,0.101092603,0.847764294,0.089858103,0.847764294,0.089858103,0.816930094,0.128623603
1160,43,43,43,20,20,0.804442,0.115093,0.825174314,0.103563505,0.844730114,0.092054205,0.844730114,0.092054205,0.814285914,0.130544905
1161,43,43,43,20,20,0.800503,0.117885,0.821720668,0.106073734,0.841670368,0.094285234,0.841670368,0.094285234,0.811620068,0.132496734
1162,43,43,43,20,20,0.796448,0.120715,0.818170485,0.108617867,0.838525685,0.096546367,0.838525685,0.096546367,0.808880885,0.134474867
1163,43,43,43,20,20,0.792182,0.123579,0.814441402,0.111192278,0.835223202,0.098834378,0.835223202,0.098834378,0.806005002,0.136476478
1164,43,43,43,20,20,0.787633,0.126473,0.810471735,0.113793341,0.831708435,0.101146041,0.831708435,0.101146041,0.802945135,0.138498741
1165,43,43,43,20,20,0.782785,0.129401,0.806249116,0.116424618,0.827970616,0.103484518,0.827970616,0.103484518,0.799692116,0.140544418
1166,43,43,43,20,20,0.777678,0.132364,0.801810095,0.11908697,0.824042295,0.10585057,0.824042295,0.10585057,0.796274495,0.14261417
1167,43,43,43,20,20,0.772383,0.135365,0.797217949,0.12178305,0.819979649,0.10824655,0.819979649,0.10824655,0.792741349,0.14471005
1168,43,43,43,20,20,0.766959,0.138401,0.792525146,0.12451012,0.815829246,0.11067002,0.815829246,0.11067002,0.789133346,0.14682992
1169,43,43,43,20,20,0.76142,0.141468,0.78774495,0.127264538,0.81160295,0.113117738,0.81160295,0.113117738,0.78546095,0.148970938
1170,43,43,43,20,20,0.755719,0.144555,0.782838133,0.13003638,0.807266233,0.11558088,0.807266233,0.11558088,0.781694333,0.15112538
1171,43,43,43,20,20,0.749761,0.14765,0.77772487,0.132814827,0.80274877,0.118049827,0.80274877,0.118049827,0.77777267,0.153284827
1172,43,43,43,20,20,0.743442,0.150745,0.77231879,0.135592658,0.79797459,0.120518158,0.79797459,0.120518158,0.77363039,0.155443658
1173,43,43,43,20,20,0.736686,0.153831,0.766558826,0.138361757,0.792890226,0.122978657,0.792890226,0.122978657,0.769221626,0.157595557
1174,43,43,43,20,20,0.72947,0.156905,0.760430232,0.141119399,0.787483232,0.125428899,0.787483232,0.125428899,0.764536232,0.159738399
1175,43,43,43,20,20,0.721819,0.159965,0.753959631,0.143863757,0.781777731,0.127867257,0.781777731,0.127867257,0.759595831,0.161870757
1176,43,43,43,20,20,0.713782,0.163003,0.747193997,0.146587626,0.775815797,0.130287326,0.775815797,0.130287326,0.754437597,0.163987026
1177,43,43,43,20,20,0.705385,0.166009,0.740160795,0.149282017,0.769622295,0.132681117,0.769622295,0.132681117,0.749083795,0.166080217
1178,43,43,43,20,20,0.696608,0.168963,0.732849278,0.151928992,0.763188478,0.135032692,0.763188478,0.135032692,0.743527678,0.168136392
1179,43,43,43,20,20,0.687366,0.171842,0.725195884,0.154507954,0.756459284,0.137323754,0.756459284,0.137323754,0.737722684,0.170139554
1180,43,43,43,20,20,0.677531,0.174616,0.717104139,0.156992062,0.749351039,0.139530462,0.749351039,0.139530462,0.731597939,0.172068862
1181,43,43,43,20,20,0.666962,0.177257,0.708470756,0.159356308,0.741774556,0.141630608,0.741774556,0.141630608,0.725078356,0.173904908
1182,43,43,43,20,20,0.655541,0.179738,0.699215801,0.161576614,0.733661701,0.143602814,0.733661701,0.143602814,0.718107601,0.175629014
1183,43,43,43,20,20,0.643193,0.182033,0.689298669,0.163629829,0.724979369,0.145426529,0.724979369,0.145426529,0.710660069,0.177223229
1184,43,43,43,20,20,0.629882,0.184115,0.678713869,0.165491934,0.715725669,0.147080434,0.715725669,0.147080434,0.702737469,0.178668934
1185,43,43,43,20,20,0.615587,0.185949,0.667470851,0.167131785,0.705912151,0.148536885,0.705912151,0.148536885,0.694353451,0.179941985
1186,43,43,43,20,20,0.600257,0.187491,0.655558425,0.168510213,0.695532725,0.149761113,0.695532725,0.149761113,0.685507025,0.181012013
1187,43,43,43,20,20,0.583793,0.188683,0.642932179,0.169575554,0.684552879,0.150707254,0.684552879,0.150707254,0.676173579,0.181838954
1188,43,43,43,20,20,0.566029,0.189456,0.6295023,0.170266315,0.6728994,0.151320715,0.6728994,0.151320715,0.6662965,0.182375115
1189,43,43,43,20,20,0.546757,0.189735,0.615155081,0.170515612,0.660479381,0.151542112,0.660479381,0.151542112,0.655803681,0.182568612
1190,43,43,43,20,20,0.525754,0.18944,0.599773434,0.170252018,0.647198034,0.151308018,0.647198034,0.151308018,0.644622634,0.182364018
1191,43,43,43,20,20,0.502823,0.188495,0.583263391,0.169407543,0.632981091,0.150558043,0.632981091,0.150558043,0.632698791,0.181708543
1192,43,43,43,20,20,0.477819,0.186825,0.565563212,0.167914899,0.617781312,0.149232399,0.617781312,0.149232399,0.619999412,0.180549899
1193,43,43,43,20,20,0.450659,0.184361,0.546633927,0.165711917,0.601568027,0.147275817,0.601568027,0.147275817,0.606502127,0.178839717
1194,43,43,43,20,20,0.421313,0.181041,0.526429301,0.162742416,0.584298001,0.144638316,0.584298001,0.144638316,0.592166701,0.176534216
1195,43,43,43,20,20,0.389797,0.176807,0.504859852,0.158953518,0.565880152,0.141272818,0.565880152,0.141272818,0.576900452,0.173592118
